subject_id,block_num,trial_num,block_type,goal_selected,subgoal_selected,action_outcome,alien_selected,key_selected,SH_progress,BR_progress,HO_progress,SH_progress_post,BR_progress_post,HO_progress_post,G_status,S_status,M_status,C_status,G_progress_SH,M_progress_SH,C_progress_SH,S_progress_SH,G_progress_BR,S_progress_BR,C_progress_BR,M_progress_BR,G_progress_HO,S_progress_HO,C_progress_HO,M_progress_HO,G_progress_post_SH,M_progress_post_SH,C_progress_post_SH,S_progress_post_SH,G_progress_post_BR,S_progress_post_BR,C_progress_post_BR,M_progress_post_BR,G_progress_post_HO,S_progress_post_HO,C_progress_post_HO,M_progress_post_HO,G_prob,S_prob,M_prob,C_prob,goal_rt,subgoal_rt,goal_onset_jitter,action_onset_jitter,trial_start_time,resource_status_onset_time,goal_progress_onset_time,goal_onset_time,goal_probe_end_time,action_onset_time,action_end_time,action_rt,outcome_onset_time,resource_stack_onset_time,trial_end_time,chosen_goal_value,chosen_goal_progress,chosen_goal_prob,chosen_goal_perseveration,SH_prob,HO_prob,BR_prob,SH_value,HO_value,BR_value,alt_goal_value,alt_goal_selected,alt_goal_progress,alt_goal_prob,goal_switch,goal_stay,chosen_subgoal_progress,chosen_subgoal_prob,alt_subgoal_prob,chosen_subgoal_value,alt_subgoal_value,alt_subgoal_selected,chosen_goal_delta,chosen_subgoal_delta,run_num
10,0,10,0,BR,G,1.0,G_1,3,1,2,1,2,3,1,1,0,0,1,0.3333333333333333,0.0,,,0.5,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.5199077211580936,0.3073428295739597,0.13573140099549363,0.05489955410497072,1.3851104001514614,0.8508603998925537,1.0274592026,1.6333185566,,,175.589361499995,177.67767959996127,179.06279000011273,181.03389750001952,181.88475789991207,0.8508603998925537,184.95797480014153,185.3200058999937,185.57153049996123,1.4598819952821467,0.3333333333333333,0.5721680571915929,0.2251805538989486,0.21391597140420354,0.21391597140420354,0.5721680571915929,2.1451328912903156,2.1451328912903156,1.4598819952821467,2.1451328912903156,SH,0.16666666666666666,0.21391597140420354,0.0,1.0,0.5,0.6296545818008187,0.3703454181991813,10.0,9.915700723637475,S,,,1
10,0,11,0,BR,S,0.0,S_1,3,2,3,1,2,3,1,2,0,0,1,0.6666666666666666,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.12093895905443247,0.6824559214051925,0.15710814779560106,0.04489335473007205,1.3836463999468833,0.778461400186643,1.0781195453,1.9190970847,,,186.59309739992023,188.72310950001702,190.1067558999639,192.354288399918,193.13274980010465,0.778461400186643,195.068904499989,195.42410740000196,195.6894821000751,3.152032243815853,0.5,0.6394325623848919,0.33534615096291476,0.24809336399804063,0.11247407361706746,0.6394325623848919,3.152032243815853,0.0009743729341678501,3.152032243815853,3.152032243815853,SH,0.3333333333333333,0.24809336399804063,0.0,1.0,0.0,0.97,0.01,9.9718209096858,,M,,,1
10,0,12,0,BR,S,0.0,S_1,1,2,3,1,2,3,1,2,0,0,1,0.6666666666666666,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.1821083085276824,0.5321353526431244,0.23234490475583874,0.06044720740446868,1.954832499846816,1.1513405998703092,3.0372829763,1.8790879921,,,196.6812060000375,200.76691030012444,202.72174279997125,204.9304347001016,206.08177529997192,1.1513405998703092,209.33011969993822,209.68700030003674,209.94114640005864,0.6761528040617003,0.5,0.5114548192177555,0.4298481520271526,0.3361502030437908,0.1523949777384537,0.5114548192177555,3.152032243815853,0.0009743729341678501,0.6761528040617003,3.152032243815853,SH,0.3333333333333333,0.3361502030437908,0.0,1.0,0.0,0.97,0.01,9.859896375118787,,M,,,1
10,0,13,0,SH,G,1.0,G_1,3,2,3,1,3,3,1,2,0,0,1,0.6666666666666666,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,1.0,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.406772896985728,0.13617339238643622,0.43458687007721525,0.039352249415488455,1.8023626999929547,0.7866400999482721,3.3367818349,0.3705223855,,,210.92446539993398,215.3153834999539,217.11774619994685,217.82209390006028,218.60873400000855,0.7866400999482721,220.41706930007786,220.77651849994436,221.0419300000649,3.152032243815853,0.3333333333333333,0.35136081209795367,0.2920775833396645,0.35136081209795367,0.15929076541672413,0.48934842248532223,3.152032243815853,0.0009743729341678501,0.0009743729341678501,0.0009743729341678501,HO,0.16666666666666666,0.48934842248532223,1.0,0.0,0.6666666666666666,0.5036290711170277,0.4963709288829724,10.0,9.9718209096858,M,,,1
10,0,14,0,SH,M,0.0,M_1,4,3,3,1,3,3,1,3,0,0,1,1.0,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,1.0,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.01,0.09575915265957859,0.866712135219982,0.03226600130923435,1.4627831000834703,0.7268900000490248,2.0754822885,2.5513773093,,,222.0244903001003,225.15587859996594,226.61866170004942,229.50487189996056,230.2317619000096,0.7268900000490248,231.95049880002625,232.2977458999958,232.5592773000244,4.63155793582496,0.5,0.857271362282448,0.3927316080918781,0.857271362282448,0.07136431885877598,0.07136431885877598,4.63155793582496,0.0009743729341678501,0.0009743729341678501,0.0009743729341678501,HO,0.16666666666666666,0.07136431885877598,0.0,1.0,0.0,0.97,0.01,9.9718209096858,,S,,,1
10,0,15,0,HO,C,0.0,C_1,3,3,3,1,3,3,1,3,0,0,1,1.0,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,1.0,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.01,0.387927776169416,0.40731103600561497,0.2131336265161964,1.2309429000597447,0.7440328998491168,0.8310366895,2.2663994507,,,233.54291530000046,235.43078930000775,236.6617322000675,239.25271650007926,239.99674939992838,0.7440328998491168,241.96539829997346,242.32510820007883,242.593171000015,0.0009743729341678501,0.16666666666666666,0.1459539361864408,0.14380091500176723,0.7080921276271184,0.1459539361864408,0.1459539361864408,0.6761528040617003,0.0009743729341678501,0.0009743729341678501,0.6761528040617003,SH,0.5,0.7080921276271184,1.0,0.0,0.3333333333333333,0.34701244949282056,0.3520722076401056,9.943721225484692,9.9718209096858,M,,,1
10,0,16,0,HO,C,0.0,C_1,1,3,3,1,3,3,1,3,0,0,1,1.0,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,1.0,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.01,0.30124772289132173,0.3207536960556622,0.3881078281748404,1.1373314999509603,1.4017707998864353,2.7533187827,2.7778777375,,,243.58659190009348,247.38641300005838,248.52374450000934,251.6329600000754,253.03473079996184,1.4017707998864353,254.89102480001748,255.24946040008217,255.5110754999332,0.0009743729341678501,0.16666666666666666,0.5631384161264045,0.26553725484080404,0.24550559311365447,0.5631384161264045,0.19135599075994103,0.9935307266054803,0.0009743729341678501,0.0009743729341678501,0.9935307266054803,SH,0.5,0.24550559311365447,0.0,1.0,0.3333333333333333,0.6194721174945204,0.19026394125273982,9.66704280338033,9.66704280338033,M,,,1
10,0,17,0,BR,S,0.0,S_1,2,3,3,1,3,3,1,3,0,0,1,1.0,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,1.0,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.01,0.6586808147059698,0.2451115503929944,0.11830653321313167,1.2594848000444472,0.9888667000923306,1.8502383787,1.7430807634,,,256.49908010009676,259.4012653999962,260.66075020004064,262.73184869997203,263.72071540006436,0.9888667000923306,267.03310040012,267.38995909993537,267.64482709998265,0.0009743729341678501,0.5,0.17631246651611698,0.2766480086966681,0.17631246651611698,0.647375066967766,0.17631246651611698,0.0009743729341678501,0.0009743729341678501,0.0009743729341678501,0.0009743729341678501,SH,0.5,0.647375066967766,1.0,0.0,0.0,1.0,0.01,9.66704280338033,,M,,,1
10,0,18,0,SH,S,0.0,S_1,4,3,3,1,3,3,1,3,0,0,1,1.0,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,1.0,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.01,0.22696519481401697,0.7159611059713589,0.06393350668696893,1.8643696999642998,0.7634884000290185,2.3015724631,1.4843680528,,,268.6336815999821,271.9863194001373,273.8506891001016,275.65822810004465,276.42171650007367,0.7634884000290185,278.20090009993874,278.5525174001232,278.8118636000436,0.09871033047092134,0.5,0.1802130388046254,0.30240433567608055,0.1802130388046254,0.17584497773121105,0.6439419834641635,0.09871033047092134,0.0009743729341678501,0.0009743729341678501,0.0009743729341678501,HO,0.16666666666666666,0.6439419834641635,1.0,0.0,0.0,0.31545699772713975,0.36908600454572055,9.66704280338033,9.9718209096858,M,,,1
10,0,19,0,SH,M,1.0,M_1,4,3,3,1,4,3,2,3,0,0,1,1.0,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.5,0.01,0.22067426889684777,0.7155100074072861,0.06237954331551854,1.9135883999988437,0.6254402999766171,2.9783682495,1.1986496615,,,279.8132456999738,283.8589564000722,285.77254480007105,287.30815350008197,287.9335938000586,0.6254402999766171,289.70919919991866,290.0671918001026,290.3317114999518,0.0009743729341678501,0.5,0.6545604062114291,0.40159007921439627,0.6545604062114291,0.17271979689428546,0.17271979689428546,0.0009743729341678501,0.0009743729341678501,0.0009743729341678501,0.0009743729341678501,HO,0.16666666666666666,0.17271979689428546,0.0,1.0,0.0,0.97,0.01,9.901720096344285,,S,,,1
10,0,20,0,SH,M,1.0,M_1,4,4,3,2,5,3,3,3,0,1,1,1.0,0.3333333333333333,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.5,1.0,0.6666666666666666,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,1.0,0.009999999999999998,0.058821291802329395,0.9111613533784915,0.02146278405097645,0.9536743001081049,0.7730642000678927,1.748378038,2.0609938031,,,291.3116200999357,294.11699749995023,295.07067180005834,297.4516117000021,298.22467590007,0.7730642000678927,300.136742600007,300.485508200014,300.74797250004485,6.805555036751198,0.6666666666666666,0.9192751846370024,0.4866733673844107,0.9192751846370024,0.04036240768149879,0.04036240768149879,6.805555036751198,0.0009743729341678501,0.0009743729341678501,0.0009743729341678501,HO,0.3333333333333333,0.04036240768149879,0.0,1.0,0.3333333333333333,0.97,0.01,9.9718209096858,,S,,,1
10,0,21,0,SH,M,1.0,M_1,1,5,3,3,6,3,3,3,0,2,1,1.0,0.6666666666666666,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,1.0,1.0,1.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,1.0,0.01,0.03522084051673976,0.9380869048777983,0.01814448781764523,0.6485352001618594,0.8907666997984052,1.8683052382,0.5235317055,,,301.73984199995175,304.65520359994844,305.3037388001103,306.14882110012695,307.03958779992536,0.8907666997984052,308.98315030010417,309.35849569994025,309.61448170011863,10.0,0.8333333333333334,0.9646852208191475,0.5596593194736362,0.9646852208191475,0.01765738959042623,0.01765738959042623,10.0,0.0009743729341678501,0.0009743729341678501,0.0009743729341678501,HO,0.5,0.01765738959042623,0.0,1.0,0.6666666666666666,0.97,0.01,10.0,,S,,,1
10,0,22,0,SH,,,,,6,3,3,0,1,1,3,0,3,1,1.0,1.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,1.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,,,,,,,2.458086132,,,,310.61448170011863,313.9725678321186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10,0,23,0,BR,G,1.0,G_1,1,0,1,1,1,2,1,0,0,0,1,0.0,0.0,,,0.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,,,0.5,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.39965855186245725,0.3122122291901313,0.23981356673488186,0.06646207682023367,1.096481999848038,0.6688041999004781,2.3650542209,3.3198540857,,,317.58650480001234,321.00513430009596,322.101616299944,325.7458498000633,326.4146539999638,0.6688041999004781,327.58708139997907,327.94448309997097,328.19924220000394,0.0009743729341678501,0.16666666666666666,0.11343350915913963,0.20548828837287703,0.7731329816817207,0.11343350915913963,0.11343350915913963,1.4598819952821467,0.0009743729341678501,0.0009743729341678501,1.4598819952821467,SH,0.0,0.7731329816817207,1.0,0.0,0.0,0.5409730319520766,0.4590269680479235,9.985900515069133,9.66704280338033,S,,,1
10,0,24,0,BR,G,1.0,G_1,4,1,2,1,2,3,1,1,0,0,1,0.3333333333333333,0.0,,,0.5,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.4994560644160573,0.23789903702875453,0.21798363019466835,0.06292384833518104,1.387079499894753,1.318639799952507,1.1235845259,3.1465219886,,,329.18319620005786,331.3615471001249,332.74862660001963,336.2240720000118,337.5427117999643,1.318639799952507,340.4534984000493,340.81316950009204,341.0674855001271,0.0009743729341678501,0.3333333333333333,0.5044279940539893,0.31845377668910646,0.31291221626211957,0.18265978968389118,0.5044279940539893,2.1451328912903156,0.0009743729341678501,0.0009743729341678501,2.1451328912903156,SH,0.16666666666666666,0.31291221626211957,0.0,1.0,0.5,0.6589979861948422,0.3410020138051578,10.0,9.66704280338033,S,,,1
10,0,25,0,BR,S,0.0,S_1,4,2,3,1,2,3,1,2,0,0,1,0.6666666666666666,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.18449675927939843,0.5256099416108516,0.2397489144360636,0.0588169348846592,1.3345856999512762,0.6531832001637667,0.4688051676,3.1053933842,,,342.0776911000721,343.5910929001402,344.9256786000915,348.3755016999785,349.02868490014225,0.6531832001637667,350.4156428000424,350.7734324000776,351.03406050009653,0.0009743729341678501,0.5,0.46551264150646804,0.4153575740777222,0.3677613476695458,0.16672601082398605,0.46551264150646804,3.152032243815853,0.0009743729341678501,0.0009743729341678501,3.152032243815853,SH,0.3333333333333333,0.3677613476695458,0.0,1.0,0.0,0.97,0.01,9.66704280338033,,M,,,1
10,0,26,0,HO,C,0.0,C_1,2,2,3,1,2,3,1,2,0,0,1,0.6666666666666666,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.20662525573202783,0.31162867589392873,0.35565410086943716,0.1382694009613456,2.2573869000189006,0.8583854001481086,2.7571966997,1.3704427878,,,352.01810969994403,355.83330589998513,358.09069280000404,359.78226409992203,360.64064950007014,0.8583854001481086,364.34341230010614,364.7126458999701,364.9685931999702,0.0009743729341678501,0.16666666666666666,0.160259548223155,0.10847272604747382,0.3534977364370613,0.160259548223155,0.48624271533978375,3.152032243815853,0.0009743729341678501,0.0009743729341678501,3.152032243815853,SH,0.3333333333333333,0.48624271533978375,1.0,0.0,0.3333333333333333,0.31461170910505487,0.3707765817898903,9.66704280338033,9.985900515069133,M,,,1
10,0,27,0,SH,G,1.0,G_1,4,2,3,1,3,3,1,2,0,0,1,0.6666666666666666,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,1.0,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,0.41058532862408753,0.12052635062880662,0.4251626032720718,0.0637257174750341,1.8715967000462115,0.6557372000534087,1.81319843,2.5350767291,,,365.9497386999428,368.82115760003217,370.6927543000784,373.5487812999636,374.204518500017,0.6557372000534087,375.20600389991887,375.5693672001362,375.83626329991966,3.152032243815853,0.3333333333333333,0.3983259237286952,0.3369438163217938,0.3983259237286952,0.4210914982165307,0.1805825780547741,3.152032243815853,0.0009743729341678501,0.0009743729341678501,0.0009743729341678501,HO,0.16666666666666666,0.4210914982165307,1.0,0.0,0.6666666666666666,0.5036290711170277,0.4963709288829724,10.0,9.9718209096858,M,,,1
10,0,28,0,SH,M,1.0,M_1,3,3,3,1,4,3,2,3,0,0,1,1.0,0.0,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.5,0.01,0.09333259999275482,0.8696346622734777,0.029661899878983697,0.8414206998422742,0.813580600079149,1.3199208251,1.9638472154,,,376.818503000075,379.19812220009044,380.0395428999327,382.3269072000403,383.14048780011944,0.813580600079149,386.3309563000221,386.67733450001106,386.93605439993553,4.63155793582496,0.5,0.8619160890903929,0.43121865767927026,0.8619160890903929,0.06904195545480357,0.06904195545480357,4.63155793582496,0.0009743729341678501,0.0009743729341678501,0.0009743729341678501,HO,0.16666666666666666,0.06904195545480357,0.0,1.0,0.0,0.97,0.01,9.9718209096858,,S,,,1
10,0,29,0,SH,M,0.0,M_1,3,4,3,2,4,3,2,3,0,1,1,1.0,0.3333333333333333,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.5,1.0,0.3333333333333333,,,1.0,0.0,1.0,,,0.0,0.3333333333333333,0.5,0.01,0.05784627508675622,0.9123991552249783,0.02123385921830387,0.6317845000885427,0.6683934000320733,1.9095834326,2.3927801056,,,387.9261288000271,390.8858332999516,391.51761780004017,394.24127050000243,394.9096639000345,0.6683934000320733,396.63060209993273,396.98895219992846,397.2556962000672,6.805555036751198,0.6666666666666666,0.921141271352418,0.5120892869476988,0.921141271352418,0.039429364323791016,0.039429364323791016,6.805555036751198,0.0009743729341678501,0.0009743729341678501,0.0009743729341678501,HO,0.3333333333333333,0.039429364323791016,0.0,1.0,0.3333333333333333,0.97,0.01,9.985900515069133,,S,,,1
